============================== SRIM-2013.00 ==============================
==============================================================================
------------------------------------------------------------------------------
====== TRIM Calc.=  C(67.9 keV) ==> None(  2 um) =============================
------------------------------------------------------------------------------
============================================================
º     Ion Name   =      C                                  º
º     Ion Mass   =    012.011 amu                          º
º     Ion Energy =000000067.9 keV                          º
============================================================
>      C  Displacement Energy of  C = 0028.00000 eV
  Latt.Binding Energy of  C = 0003.00000 eV
  SurfaceBind. Energy of  C = 0007.41000 eV
============================================================
 
==========================  COLLISION HISTORY  =======================================================
  NOTES: Only Ion Collisions which produce Displacements are tabulated.                               
         Atom Sums and Averages are Incomplete if Recoil Cascades Leave Target.                       
         Target DISPlacements = VACancies + REPLACement Collisions.                                   
         Target VACancies = INTERstitials + Sputtered + Transmitted Atoms.                            
                            Recoil Atoms which end at the surface, are not counted (see manual).      
======================================================================================================
  Ion    Energy    Depth     Lateral Distance (A)   Se    Atom  Recoil    Target Target Target Target 
  Numb   (keV)      (A)       Y Axis    Z Axis    (eV/A)  Hit  Energy(eV) DISP.  VAC.   REPLAC INTER  
------------------------------------------------------------------------------------------------------
³00001³65.57E+00³35219.E-03³ 1108.E-04³ 2714.E-04³0065.07³  C ³30176.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  30176.E-03 3522.E-02  1108.E-04  2714.E-04  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³30176.E-03³000001³000001³000000³000001³
³00001³63.89E+00³67826.E-03³ 1177.E-04³-1597.E-04³0064.39³  C ³35828.E+00³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00217   06  28569.E-03 7381.E-02  4716.E-02  7991.E-02  1   00 Û
Û 00218   06  62121.E-03 7292.E-02  5249.E-02  8891.E-02  1   00 Û
Û 00219   06  44109.E-03 7333.E-02  5359.E-02  8559.E-02  1   00 Û
Û 00220   06  29714.E-03 7390.E-02  5325.E-02  8394.E-02  1   00 Û
Û 00221   06  30134.E-03 7266.E-02  5418.E-02  8940.E-02  1   00 Û
Û 00222   06  10622.E-02 7194.E-02  5538.E-02  9102.E-02  1   00 Û
Û 00223   06  30376.E-03 7377.E-02  5816.E-02  9696.E-02  1   00 Û
Û 00224   06  16991.E-02 7141.E-02  5318.E-02  9376.E-02  1   00 Û
Û 00225   06  40079.E-03 7141.E-02  5751.E-02  9675.E-02  1   00 Û
Û 00226   06  89611.E-03 7247.E-02  4640.E-02  9941.E-02  1   00 Û
Û 00227   06  64483.E-03 7294.E-02  4525.E-02  1007.E-01  1   00 Û
Û 00228   06  57642.E-03 7518.E-02  3957.E-02  1044.E-01  1   00 Û
Û 00229   06  42903.E-03 7504.E-02  3982.E-02  1026.E-01  1   00 Û
Û 00230   06  75066.E-05 7477.E-02  3922.E-02  1043.E-01  0   01 Û
Û 00231   06  32908.E-03 7477.E-02  3922.E-02  1043.E-01  1   00 Û
Û 00232   06  73609.E-03 7702.E-02  3606.E-02  1080.E-01  1   00 Û
Û 00233   06  29141.E-03 7712.E-02  3945.E-02  1070.E-01  1   00 Û
Û 00234   06  10330.E-02 8300.E-02  2764.E-02  1178.E-01  1   00 Û
Û 00235   06  76906.E-03 8285.E-02  2700.E-02  1161.E-01  1   00 Û
Û 00236   06  44102.E-03 8267.E-02  2355.E-02  1156.E-01  1   00 Û
Û 00237   06  16985.E-02 8609.E-02  2353.E-02  1250.E-01  1   00 Û
Û 00238   06  98779.E-03 8505.E-02  1570.E-02  1212.E-01  1   00 Û
Û 00239   06  66898.E-03 8497.E-02  1484.E-02  1177.E-01  1   00 Û
Û 00240   06  95345.E-03 8903.E-02  1004.E-02  1519.E-01  1   00 Û
Û 00241   06  35683.E-03 8849.E-02  3468.E-03  1543.E-01  1   00 Û
Û 00242   06  30026.E-03 8845.E-02  4945.E-03  1553.E-01  1   00 Û
Û 00243   06  42505.E-03 8923.E-02  4423.E-03  1610.E-01  1   00 Û
Û 00244   06  19818.E-02 8925.E-02  5393.E-04  1670.E-01  1   00 Û
Û 00245   06  70321.E-03 9079.E-02  6822.E-04  1621.E-01  1   00 Û
Û 00246   06  28774.E-03 8925.E-02  3808.E-04  1652.E-01  1   00 Û
Û 00247   06  13086.E-02 8542.E-02 -1629.E-02  1923.E-01  1   00 Û
Û 00248   06  00000.E+00 8485.E-02 -1338.E-02  1860.E-01  0   01 Û
Û 00249   06  68601.E-03 8485.E-02 -1338.E-02  1860.E-01  1   00 Û
Û 00250   06  45791.E-03 8476.E-02 -1505.E-02  1867.E-01  1   00 Û
Û 00251   06  43451.E-02 8206.E-02 -1714.E-02  1639.E-01  1   00 Û
Û 00252   06  20635.E-02 8641.E-02 -2370.E-02  1706.E-01  1   00 Û
Û 00253   06  56251.E-03 9037.E-02 -2443.E-02  1654.E-01  1   00 Û
Û 00254   06  38787.E-03 9051.E-02 -2406.E-02  1672.E-01  1   00 Û
Û 00255   06  00000.E+00 9075.E-02 -2312.E-02  1687.E-01  0   01 Û
Û 00256   06  35008.E-03 9075.E-02 -2312.E-02  1687.E-01  1   00 Û
Û 00257   06  28980.E-03 9024.E-02 -2402.E-02  1672.E-01  1   00 Û
Û 00258   06  41799.E-03 8941.E-02 -2399.E-02  1688.E-01  1   00 Û
Û 00259   06  31051.E-03 9010.E-02 -2532.E-02  1678.E-01  1   00 Û
Û 00260   06  14091.E-02 8210.E-02 -1777.E-02  1656.E-01  1   00 Û
Û 00261   06  52741.E-03 8252.E-02 -1541.E-02  1631.E-01  1   00 Û
Û 00262   06  30565.E-03 8212.E-02 -1629.E-02  1646.E-01  1   00 Û
Û 00263   06  61715.E-03 7371.E-02 -1282.E-02  1094.E-01  1   00 Û
Û 00264   06  86296.E-03 6919.E-02 -8599.E-03  6886.E-02  1   00 Û
Û 00265   06  46738.E-03 6838.E-02 -6822.E-03  7169.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³35828.E+00³000248³000231³000017³000248³
³00001³24.28E+00³13251.E-02³-1419.E-02³ 6638.E-02³0043.08³  C ³15440.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  15440.E-02 1325.E-01 -1419.E-02  6638.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  00000.E+00 1334.E-01 -7895.E-03  6877.E-02  0   01 Û
Û 00003   06  33470.E-03 1334.E-01 -7895.E-03  6877.E-02  1   00 Û
Û 00004   06  46270.E-03 1331.E-01 -9662.E-03  6875.E-02  1   00 Û
Û 00005   06  50126.E-03 1331.E-01 -1085.E-02  6743.E-02  1   00 Û
Û 00006   06  29922.E-03 1333.E-01 -1249.E-02  6433.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³15440.E-02³000005³000004³000001³000005³
³00001³24.12E+00³13546.E-02³-1510.E-02³ 6917.E-02³0042.99³  C ³12230.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  12230.E-02 1355.E-01 -1510.E-02  6917.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  44225.E-03 1380.E-01 -1296.E-02  6804.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³12230.E-02³000002³000002³000000³000002³
³00001³24.00E+00³13789.E-02³-1608.E-02³ 7172.E-02³0042.90³  C ³36598.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  36598.E-03 1379.E-01 -1608.E-02  7172.E-02  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³36598.E-03³000001³000001³000000³000001³
³00001³23.97E+00³13908.E-02³-1649.E-02³ 7297.E-02³0042.87³  C ³42180.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  42180.E-03 1391.E-01 -1649.E-02  7297.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  00000.E+00 1379.E-01 -1740.E-02  7398.E-02  0   01 Û
Û 00003   06  33922.E-03 1379.E-01 -1740.E-02  7398.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³42180.E-03³000002³000001³000001³000002³
³00001³22.70E+00³15643.E-02³-2200.E-02³ 8987.E-02³0041.74³  C ³11258.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  11258.E-02 1564.E-01 -2200.E-02  8987.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  65733.E-03 1589.E-01 -1974.E-02  8886.E-02  1   00 Û
Û 00003   06  38361.E-03 1612.E-01 -2244.E-02  8927.E-02  1   00 Û
Û 00004   06  65882.E-06 1623.E-01 -2279.E-02  9065.E-02  0   01 Û
Û 00005   06  29417.E-03 1623.E-01 -2279.E-02  9065.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³11258.E-02³000004³000003³000001³000004³
³00001³22.59E+00³15891.E-02³-2312.E-02³ 9259.E-02³0041.63³  C ³31139.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  31139.E-03 1589.E-01 -2312.E-02  9259.E-02  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³31139.E-03³000001³000001³000000³000001³
³00001³22.27E+00³16243.E-02³-2470.E-02³ 9618.E-02³0041.34³  C ³80905.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  80905.E-03 1624.E-01 -2470.E-02  9618.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  38114.E-03 1616.E-01 -2405.E-02  9761.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³80905.E-03³000002³000002³000000³000002³
³00001³21.42E+00³16891.E-02³-2775.E-02³ 1021.E-01³0040.54³  C ³77439.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  77439.E-02 1689.E-01 -2775.E-02  1021.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  44675.E-03 1692.E-01 -4818.E-02  1119.E-01  1   00 Û
Û 00003   06  38202.E-02 1655.E-01 -3413.E-02  1070.E-01  1   00 Û
Û 00004   06  51513.E-03 1663.E-01 -1597.E-02  1104.E-01  1   00 Û
Û 00005   06  28676.E-03 1659.E-01 -1770.E-02  1103.E-01  1   00 Û
Û 00006   06  46084.E-03 1657.E-01 -2058.E-02  1083.E-01  1   00 Û
Û 00007   06  36679.E-03 1642.E-01 -3089.E-02  1071.E-01  1   00 Û
Û 00008   06  49328.E-03 1646.E-01 -3261.E-02  1069.E-01  1   00 Û
Û 00009   06  90327.E-03 1671.E-01 -3218.E-02  1045.E-01  1   00 Û
Û 00010   06  38140.E-03 1662.E-01 -3256.E-02  1078.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³77439.E-02³000010³000010³000000³000010³
³00001³20.41E+00³17928.E-02³-2980.E-02³ 1100.E-01³0039.58³  C ³43770.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  43770.E-02 1793.E-01 -2980.E-02  1100.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  79436.E-03 1657.E-01 -3432.E-02  1301.E-01  1   00 Û
Û 00003   06  35519.E-03 1644.E-01 -3532.E-02  1308.E-01  1   00 Û
Û 00004   06  37743.E-03 1682.E-01 -3557.E-02  1280.E-01  1   00 Û
Û 00005   06  40448.E-03 1708.E-01 -3667.E-02  1235.E-01  1   00 Û
Û 00006   06  58990.E-03 1723.E-01 -3655.E-02  1225.E-01  1   00 Û
Û 00007   06  00000.E+00 1724.E-01 -3878.E-02  1250.E-01  0   01 Û
Û 00008   06  28042.E-03 1724.E-01 -3878.E-02  1250.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³43770.E-02³000007³000006³000001³000007³
³00001³17.71E+00³20853.E-02³-3458.E-02³ 1265.E-01³0036.86³  C ³28467.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  28467.E-03 2085.E-01 -3458.E-02  1265.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³28467.E-03³000001³000001³000000³000001³
³00001³17.68E+00³21361.E-02³-3519.E-02³ 1293.E-01³0036.83³  C ³81672.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  81672.E-03 2136.E-01 -3519.E-02  1293.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  35408.E-03 2139.E-01 -4010.E-02  1309.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³81672.E-03³000002³000002³000000³000002³
³00001³17.35E+00³22555.E-02³-3551.E-02³ 1356.E-01³0036.48³  C ³23912.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  23912.E-02 2255.E-01 -3551.E-02  1356.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  11676.E-02 2259.E-01 -3725.E-02  1357.E-01  1   00 Û
Û 00003   06  34870.E-03 2262.E-01 -3897.E-02  1354.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³23912.E-02³000003³000003³000000³000003³
³00001³17.09E+00³22934.E-02³-3513.E-02³ 1377.E-01³0036.21³  C ³43313.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  43313.E-03 2293.E-01 -3513.E-02  1377.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³43313.E-03³000001³000001³000000³000001³
³00001³17.05E+00³23321.E-02³-3460.E-02³ 1400.E-01³0036.17³  C ³51638.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  51638.E-03 2332.E-01 -3460.E-02  1400.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³51638.E-03³000001³000001³000000³000001³
³00001³13.35E+00³30091.E-02³-2030.E-02³ 1819.E-01³0032.01³  C ³12791.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  12791.E-02 3009.E-01 -2030.E-02  1819.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  50843.E-03 3048.E-01 -1788.E-02  1798.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³12791.E-02³000002³000002³000000³000002³
³00001³13.00E+00³31383.E-02³-1797.E-02³ 1910.E-01³0031.58³  C ³11557.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  11557.E-02 3138.E-01 -1797.E-02  1910.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  40627.E-03 3134.E-01 -1448.E-02  1910.E-01  1   00 Û
Û 00003   06  00000.E+00 3135.E-01 -1207.E-02  1935.E-01  0   01 Û
Û 00004   06  30381.E-03 3135.E-01 -1207.E-02  1935.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³11557.E-02³000003³000002³000001³000003³
³00001³12.48E+00³32784.E-02³-1741.E-02³ 2009.E-01³0030.95³  C ³32346.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  32346.E-03 3278.E-01 -1741.E-02  2009.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³32346.E-03³000001³000001³000000³000001³
³00001³12.00E+00³33643.E-02³-1663.E-02³ 2073.E-01³0030.34³  C ³28786.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  28786.E-03 3364.E-01 -1663.E-02  2073.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³28786.E-03³000001³000001³000000³000001³
³00001³10.93E+00³35115.E-02³-1487.E-02³ 2191.E-01³0028.96³  C ³80581.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  80581.E-03 3512.E-01 -1487.E-02  2191.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³80581.E-03³000001³000001³000000³000001³
³00001³10.20E+00³36747.E-02³-1227.E-02³ 2301.E-01³0027.98³  C ³85126.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  85126.E-03 3675.E-01 -1227.E-02  2301.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³85126.E-03³000001³000001³000000³000001³
³00001³94.62E-01³39799.E-02³-8753.E-03³ 2539.E-01³0026.94³  C ³10142.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  10142.E-02 3980.E-01 -8753.E-03  2539.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  29914.E-03 3988.E-01 -5619.E-03  2525.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³10142.E-02³000002³000002³000000³000002³
³00001³90.73E-01³41235.E-02³-8377.E-03³ 2653.E-01³0026.38³  C ³14590.E-01³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  14590.E-01 4123.E-01 -8377.E-03  2653.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  35632.E-03 4275.E-01 -1286.E-02  2873.E-01  1   00 Û
Û 00003   06  16515.E-02 4263.E-01 -1383.E-02  2841.E-01  1   00 Û
Û 00004   06  74596.E-03 4328.E-01 -1613.E-02  2827.E-01  1   00 Û
Û 00005   06  36802.E-03 4387.E-01 -1945.E-02  2820.E-01  1   00 Û
Û 00006   06  35224.E-03 4212.E-01 -1484.E-02  2833.E-01  1   00 Û
Û 00007   06  51615.E-03 4161.E-01 -1401.E-02  2819.E-01  1   00 Û
Û 00008   06  33239.E-03 4166.E-01 -1267.E-02  2809.E-01  1   00 Û
Û 00009   06  55058.E-03 4148.E-01 -1420.E-02  2808.E-01  1   00 Û
Û 00010   06  31895.E-03 4137.E-01 -1384.E-02  2794.E-01  1   00 Û
Û 00011   06  34880.E-02 4130.E-01 -1334.E-02  2779.E-01  1   00 Û
Û 00012   06  40352.E-03 4109.E-01 -1459.E-02  2883.E-01  1   00 Û
Û 00013   06  12228.E-02 4131.E-01 -1050.E-02  2859.E-01  1   00 Û
Û 00014   06  30983.E-03 4132.E-01 -1128.E-02  2843.E-01  1   00 Û
Û 00015   06  70480.E-03 4130.E-01 -1015.E-02  2842.E-01  1   00 Û
Û 00016   06  58271.E-03 4130.E-01 -9789.E-03  2824.E-01  1   00 Û
Û 00017   06  82549.E-03 4130.E-01 -1194.E-02  2768.E-01  1   00 Û
Û 00018   06  24859.E-02 4125.E-01 -9743.E-03  2740.E-01  1   00 Û
Û 00019   06  22045.E-02 4123.E-01 -8746.E-03  2725.E-01  1   00 Û
Û 00020   06  15789.E-02 4114.E-01 -6236.E-03  2702.E-01  1   00 Û
Û 00021   06  12131.E-02 4082.E-01 -3184.E-03  2674.E-01  1   00 Û
Û 00022   06  69787.E-03 4049.E-01 -2578.E-03  2683.E-01  1   00 Û
Û 00023   06  00000.E+00 4034.E-01 -3617.E-03  2683.E-01  0   01 Û
Û 00024   06  66516.E-03 4034.E-01 -3617.E-03  2683.E-01  1   00 Û
Û 00025   06  45997.E-03 4001.E-01 -4464.E-03  2686.E-01  1   00 Û
Û 00026   06  22947.E-02 4130.E-01 -8614.E-03  2707.E-01  1   00 Û
Û 00027   06  39501.E-03 4148.E-01 -1163.E-02  2673.E-01  1   00 Û
Û 00028   06  34875.E-03 4159.E-01 -1135.E-02  2687.E-01  1   00 Û
Û 00029   06  12806.E-02 4133.E-01 -1108.E-02  2681.E-01  1   00 Û
Û 00030   06  29164.E-03 4170.E-01 -3620.E-03  2676.E-01  1   00 Û
Û 00031   06  37246.E-03 4160.E-01 -4806.E-03  2667.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³14590.E-01³000030³000029³000001³000030³
³00001³76.14E-01³41797.E-02³-9228.E-03³ 2670.E-01³0024.17³  C ³91342.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  91342.E-03 4180.E-01 -9228.E-03  2670.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  00000.E+00 4197.E-01 -1116.E-02  2625.E-01  0   01 Û
Û 00003   06  47995.E-03 4197.E-01 -1116.E-02  2625.E-01  1   00 Û
Û 00004   06  33918.E-03 4213.E-01 -1188.E-02  2630.E-01  1   00 Û
Û 00005   06  28745.E-03 4228.E-01 -1255.E-02  2637.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³91342.E-03³000004³000003³000001³000004³
³00001³71.89E-01³42572.E-02³-1025.E-02³ 2701.E-01³0023.49³  C ³10485.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  10485.E-02 4257.E-01 -1025.E-02  2701.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  30802.E-03 4248.E-01 -8547.E-03  2747.E-01  1   00 Û
Û 00003   06  49139.E-03 4254.E-01 -8407.E-03  2731.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³10485.E-02³000003³000003³000000³000003³
³00001³63.72E-01³44962.E-02³-1247.E-02³ 2762.E-01³0022.11³  C ³49104.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  49104.E-03 4496.E-01 -1247.E-02  2762.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³49104.E-03³000001³000001³000000³000001³
³00001³60.95E-01³45452.E-02³-1253.E-02³ 2778.E-01³0021.63³  C ³35753.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  35753.E-03 4545.E-01 -1253.E-02  2778.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³35753.E-03³000001³000001³000000³000001³
³00001³59.82E-01³45797.E-02³-1239.E-02³ 2787.E-01³0021.42³  C ³10457.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  10457.E-02 4580.E-01 -1239.E-02  2787.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³10457.E-02³000001³000001³000000³000001³
³00001³57.19E-01³46144.E-02³-1243.E-02³ 2801.E-01³0020.95³  C ³12843.E-01³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  12843.E-01 4614.E-01 -1243.E-02  2801.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  32848.E-03 4603.E-01 -1258.E-02  2669.E-01  1   00 Û
Û 00003   06  29404.E-02 4619.E-01 -1233.E-02  2660.E-01  1   00 Û
Û 00004   06  27649.E-02 4603.E-01 -1318.E-02  2658.E-01  1   00 Û
Û 00005   06  35018.E-03 4524.E-01 -1677.E-02  2666.E-01  1   00 Û
Û 00006   06  33828.E-02 4633.E-01 -1300.E-02  2668.E-01  1   00 Û
Û 00007   06  14906.E-02 4616.E-01 -2220.E-02  2628.E-01  1   00 Û
Û 00008   06  36033.E-03 4632.E-01 -2796.E-02  2594.E-01  1   00 Û
Û 00009   06  29615.E-03 4623.E-01 -2650.E-02  2599.E-01  1   00 Û
Û 00010   06  30454.E-03 4611.E-01 -1879.E-02  2635.E-01  1   00 Û
Û 00011   06  69022.E-03 4612.E-01 -1709.E-02  2641.E-01  1   00 Û
Û 00012   06  32174.E-03 4595.E-01 -1437.E-02  2654.E-01  1   00 Û
Û 00013   06  19817.E-02 4647.E-01 -1319.E-02  2700.E-01  1   00 Û
Û 00014   06  15137.E-02 4648.E-01 -1493.E-02  2697.E-01  1   00 Û
Û 00015   06  12675.E-02 4648.E-01 -1315.E-02  2698.E-01  1   00 Û
Û 00016   06  91832.E-03 4650.E-01 -9149.E-03  2665.E-01  1   00 Û
Û 00017   06  54106.E-03 4666.E-01 -7991.E-03  2694.E-01  1   00 Û
Û 00018   06  15251.E-02 4647.E-01 -1315.E-02  2718.E-01  1   00 Û
Û 00019   06  00000.E+00 4664.E-01 -2374.E-02  2747.E-01  0   01 Û
Û 00020   06  33424.E-03 4664.E-01 -2374.E-02  2747.E-01  1   00 Û
Û 00021   06  46218.E-03 4657.E-01 -1825.E-02  2707.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³12843.E-01³000020³000019³000001³000020³
³00001³41.97E-01³47171.E-02³-1235.E-02³ 2790.E-01³0017.95³  C ³11251.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  11251.E-02 4717.E-01 -1235.E-02  2790.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  55431.E-03 4722.E-01 -1402.E-02  2786.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³11251.E-02³000002³000002³000000³000002³
³00001³39.47E-01³47548.E-02³-1171.E-02³ 2784.E-01³0017.40³  C ³27474.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  27474.E-02 4755.E-01 -1171.E-02  2784.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  82078.E-03 4768.E-01 -1580.E-02  2809.E-01  1   00 Û
