============================== SRIM-2013.00 ==============================
==============================================================================
------------------------------------------------------------------------------
====== TRIM Calc.=  C(24.4 keV) ==> None(  2 um) =============================
------------------------------------------------------------------------------
============================================================
º     Ion Name   =      C                                  º
º     Ion Mass   =    012.011 amu                          º
º     Ion Energy =000000024.4 keV                          º
============================================================
>      C  Displacement Energy of  C = 0028.00000 eV
  Latt.Binding Energy of  C = 0003.00000 eV
  SurfaceBind. Energy of  C = 0007.41000 eV
============================================================
 
==========================  COLLISION HISTORY  =======================================================
  NOTES: Only Ion Collisions which produce Displacements are tabulated.                               
         Atom Sums and Averages are Incomplete if Recoil Cascades Leave Target.                       
         Target DISPlacements = VACancies + REPLACement Collisions.                                   
         Target VACancies = INTERstitials + Sputtered + Transmitted Atoms.                            
                            Recoil Atoms which end at the surface, are not counted (see manual).      
======================================================================================================
  Ion    Energy    Depth     Lateral Distance (A)   Se    Atom  Recoil    Target Target Target Target 
  Numb   (keV)      (A)       Y Axis    Z Axis    (eV/A)  Hit  Energy(eV) DISP.  VAC.   REPLAC INTER  
------------------------------------------------------------------------------------------------------
³00001³22.69E+00³28355.E-03³-1982.E-04³-1739.E-04³0041.72³  C ³57246.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  57246.E-02 2836.E-02 -1982.E-04 -1739.E-04  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  35820.E-02 3292.E-02 -7167.E-03 -6699.E-03  1   00 Û
Û 00003   06  10985.E-02 3728.E-02 -8204.E-03 -4731.E-03  1   00 Û
Û 00001   06  39757.E-02 1197.E-01  1182.E-02  6374.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  00000.E+00 1250.E-01  6609.E-03  7014.E-02  0   01 Û
Û 00003   06  40032.E-03 1250.E-01  6609.E-03  7014.E-02  1   00 Û
Û 00004   06  31526.E-03 1236.E-01  6960.E-03  6914.E-02  1   00 Û
Û 00005   06  23721.E-02 1213.E-01  1103.E-02  6404.E-02  1   00 Û
Û 00006   06  16910.E-02 1238.E-01  9788.E-03  6626.E-02  1   00 Û
Û 00007   06  54838.E-03 1273.E-01  6640.E-03  6205.E-02  1   00 Û
Û 00008   06  45832.E-03 1261.E-01  9473.E-03  6360.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³39757.E-02³000007³000006³000001³000007³
³00001³49.98E-01³12174.E-02³ 1423.E-02³ 6714.E-02³0019.58³  C ³39791.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  39791.E-03 1217.E-01  1423.E-02  6714.E-02  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³39791.E-03³000001³000001³000000³000001³
³00001³47.01E-01³12555.E-02³ 1912.E-02³ 7474.E-02³0018.99³  C ³48300.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  48300.E-03 1255.E-01  1912.E-02  7474.E-02  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³48300.E-03³000001³000001³000000³000001³
³00001³41.67E-01³13514.E-02³ 3293.E-02³ 9374.E-02³0017.88³  C ³65400.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  65400.E-03 1351.E-01  3293.E-02  9374.E-02  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  54636.E-03 1362.E-01  3406.E-02  9282.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³65400.E-03³000002³000002³000000³000002³
³00001³40.36E-01³13709.E-02³ 3572.E-02³ 9816.E-02³0017.60³  C ³71481.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  71481.E-03 1371.E-01  3572.E-02  9816.E-02  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³71481.E-03³000001³000001³000000³000001³
³00001³38.14E-01³13803.E-02³ 3805.E-02³ 1017.E-01³0017.11³  C ³13081.E-01³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  13081.E-01 1380.E-01  3805.E-02  1017.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  28788.E-03 1352.E-01  5739.E-02  1253.E-01  1   00 Û
Û 00003   06  50911.E-03 1325.E-01  5376.E-02  1225.E-01  1   00 Û
Û 00004   06  31745.E-03 1353.E-01  5027.E-02  1150.E-01  1   00 Û
Û 00005   06  38674.E-02 1361.E-01  4989.E-02  1116.E-01  1   00 Û
Û 00006   06  11695.E-02 1382.E-01  4992.E-02  9826.E-02  1   00 Û
Û 00007   06  54739.E-03 1396.E-01  5083.E-02  9890.E-02  1   00 Û
Û 00008   06  10086.E-02 1355.E-01  4903.E-02  1046.E-01  1   00 Û
Û 00009   06  46149.E-03 1352.E-01  5154.E-02  1001.E-01  1   00 Û
Û 00010   06  12505.E-02 1368.E-01  4719.E-02  1094.E-01  1   00 Û
Û 00011   06  32370.E-03 1368.E-01  4639.E-02  1045.E-01  1   00 Û
Û 00012   06  74278.E-03 1365.E-01  4576.E-02  1061.E-01  1   00 Û
Û 00013   06  60912.E-03 1361.E-01  4636.E-02  1045.E-01  1   00 Û
Û 00014   06  20767.E-02 1371.E-01  4378.E-02  1084.E-01  1   00 Û
Û 00015   06  51720.E-03 1367.E-01  4344.E-02  1133.E-01  1   00 Û
Û 00016   06  87433.E-03 1374.E-01  4320.E-02  1117.E-01  1   00 Û
Û 00017   06  39859.E-03 1375.E-01  3866.E-02  1143.E-01  1   00 Û
Û 00018   06  49743.E-03 1370.E-01  4386.E-02  1101.E-01  1   00 Û
Û 00019   06  31581.E-03 1376.E-01  4114.E-02  1060.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³13081.E-01³000019³000019³000000³000019³
³00001³24.56E-01³13927.E-02³ 3908.E-02³ 1024.E-01³0013.73³  C ³27904.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  27904.E-02 1393.E-01  3908.E-02  1024.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  41943.E-03 1411.E-01  4317.E-02  9760.E-02  1   00 Û
Û 00003   06  37413.E-03 1408.E-01  4201.E-02  9891.E-02  1   00 Û
Û 00004   06  67134.E-03 1415.E-01  4239.E-02  9914.E-02  1   00 Û
Û 00005   06  35639.E-03 1408.E-01  4167.E-02  1006.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³27904.E-02³000005³000005³000000³000005³
³00001³21.22E-01³14305.E-02³ 4191.E-02³ 1071.E-01³0012.76³  C ³17722.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  17722.E-02 1430.E-01  4191.E-02  1071.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  00000.E+00 1429.E-01  3679.E-02  1102.E-01  0   01 Û
Û 00003   06  44215.E-03 1429.E-01  3679.E-02  1102.E-01  1   00 Û
Û 00004   06  89158.E-03 1435.E-01  4023.E-02  1102.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³17722.E-02³000003³000002³000001³000003³
³00001³15.93E-01³15350.E-02³ 5384.E-02³ 1175.E-01³0011.06³  C ³64329.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  64329.E-02 1535.E-01  5384.E-02  1175.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  50683.E-03 1598.E-01  6144.E-02  1283.E-01  1   00 Û
Û 00003   06  67152.E-03 1601.E-01  5877.E-02  1237.E-01  1   00 Û
Û 00004   06  00000.E+00 1603.E-01  5530.E-02  1237.E-01  0   01 Û
Û 00005   06  39405.E-03 1603.E-01  5530.E-02  1237.E-01  1   00 Û
Û 00006   06  10389.E-02 1583.E-01  5673.E-02  1214.E-01  1   00 Û
Û 00007   06  56846.E-03 1602.E-01  5382.E-02  1221.E-01  1   00 Û
Û 00008   06  11628.E-02 1552.E-01  5582.E-02  1199.E-01  1   00 Û
Û 00009   06  51003.E-03 1541.E-01  5492.E-02  1188.E-01  1   00 Û
Û 00010   06  40051.E-03 1543.E-01  5670.E-02  1187.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³64329.E-02³000009³000008³000001³000009³
³00001³91.85E-02³15472.E-02³ 5772.E-02³ 1172.E-01³0008.39³  C ³67101.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  67101.E-03 1547.E-01  5772.E-02  1172.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³67101.E-03³000001³000001³000000³000001³
³00001³70.15E-02³15620.E-02³ 6740.E-02³ 1133.E-01³0007.34³  C ³81212.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  81212.E-03 1562.E-01  6740.E-02  1133.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  28452.E-03 1549.E-01  7335.E-02  1167.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³81212.E-03³000002³000002³000000³000002³
³00001³46.72E-02³15790.E-02³ 7518.E-02³ 1062.E-01³0005.99³  C ³29381.E-03³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  29381.E-03 1579.E-01  7518.E-02  1062.E-01  1   00 Û<ÄPrime RecoilÛ
==================================================================
³                                Summary of Above Cascade ==> ³29381.E-03³000001³000001³000000³000001³
³00001³41.16E-02³15750.E-02³ 7756.E-02³ 1036.E-01³0005.62³  C ³16326.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  16326.E-02 1575.E-01  7756.E-02  1036.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  55842.E-03 1537.E-01  7879.E-02  9839.E-02  1   00 Û
Û 00003   06  00000.E+00 1525.E-01  7925.E-02  9967.E-02  0   01 Û
Û 00004   06  47095.E-03 1525.E-01  7925.E-02  9967.E-02  1   00 Û
Û 00005   06  32316.E-03 1570.E-01  7876.E-02  1023.E-01  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³16326.E-02³000004³000003³000001³000004³
³00001³18.37E-02³16000.E-02³ 8185.E-02³ 1021.E-01³0003.75³  C ³16438.E-02³ <== Start of New Cascade  ³
=================================================================================
  Recoil Atom Energy(eV)   X (A)      Y (A)      Z (A)   Vac Repl Ion Numb 00001=
Û 00001   06  16438.E-02 1600.E-01  8185.E-02  1021.E-01  1   00 Û<ÄPrime RecoilÛ
Û 00002   06  41516.E-03 1655.E-01  8957.E-02  9526.E-02  1   00 Û
Û 00003   06  28672.E-03 1635.E-01  8752.E-02  9719.E-02  1   00 Û
==================================================================
³                                Summary of Above Cascade ==> ³16438.E-02³000003³000003³000000³000003³
======================================================================================================
- For Ion 0000001:               For All Ions to date :                                              º
- Displacements     = 000223.0   Average Displacements/Ion     = 0000223.000                         º
- Replacements      = 000015.0   Average Replacements/Ion      = 0000015.000                         º
- Vacancies         = 000208.0   Average Vacancies/Ion         = 0000208.000                         º
- Interstitials     = 000223.0   Average Interstitials/Ion     = 0000223.000                         º
- Sputtered Atoms   = 000000.0   Average Sputter Atoms/Ion     = 0000000.000                         º
- Transmitted Atoms = 000000.0   Average Transmitted Atoms/Ion = 0000000.000                         º
======================================================================================================
  Ion    Energy    Depth     Lateral Distance (A)   Se    Atom  Recoil    Target Target Target Target 
  Numb   (keV)      (A)       Y Axis    Z Axis    (eV/A)  Hit  Energy(eV) DISP.  VAC.   REPLAC INTER  
------------------------------------------------------------------------------------------------------
