============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  C (06)   Ion Mass= 012.0107
Energy  = 2000000.E-05 keV
Ion Angle to Surface = 00.0 degrees
==================== TARGET =======================
  Layer # 1 - None
  Layer # 1 - Bottom Depth=200000.E-01 A
  Layer # 1 - Density =0003.5100 g/cm3
  Layer # 1 -  100 % of  C
様様様様様様様様様様様様様様様様様様様様様様様様様様
                                            
Ion       Depth  X   Lateral Y   Lateral Z  
Number    (Angstrom) (Angstrom)  (Angstrom) 
-------  ----------- ----------- -----------
0000001   2.1465E+02 -3.3597E+01 -1.2959E+01
0000002   3.4484E+02  5.4548E+01  9.5367E+01
0000003   3.6658E+02 -4.2574E+01  2.5832E+01
0000004   3.3319E+02  3.2626E+01  9.0880E+00
0000005   2.5632E+02  3.7817E+01  1.5495E+02
0000006   3.2055E+02 -6.5829E+01 -4.4734E+01
0000007   3.4386E+02 -1.7583E+02  7.6694E+01
0000008   4.3300E+02  9.9256E+01  4.5619E+01
0000009   2.8463E+02 -1.1246E+00  5.3953E+01
0000010   3.2404E+02  1.1337E+02  9.2557E+00
0000011   2.4045E+02 -1.3950E+02 -7.1732E+01
0000012   2.0604E+02 -8.1346E+01  6.8182E+01
0000013   4.7767E+02 -9.8136E+01 -2.4150E+01
0000014   4.0971E+02 -8.6909E+00 -1.3213E+01
0000015   1.0362E+02  2.5233E+01 -1.0874E+02
0000016   3.6599E+02 -2.9856E+01  1.5653E+02
0000017   2.9721E+02 -3.0664E+02 -1.0809E+02
0000018   3.8577E+02  1.3416E+02 -1.9130E+01
0000019   1.7915E+02 -1.0993E+02  2.3894E-01
0000020   2.8425E+02 -9.5611E+01  1.7497E+02
0000021   1.5611E+02 -8.7569E+01 -2.8033E+01
0000022   3.7560E+02  1.2110E+02 -6.4679E+01
0000023   3.3377E+02  1.4990E+01  6.9733E+01
0000024   2.9719E+02  7.4615E-01 -1.2514E+02
0000025   3.8428E+02  2.0625E+02 -1.0462E+02
0000026   1.2862E+02  5.5813E+01  2.4304E+01
0000027   3.6399E+02 -2.1807E+01 -5.3564E+01
0000028   4.3068E+02  1.8149E+02  5.3217E+01
0000029   3.7769E+02  1.3396E+02  1.4192E+02
0000030   2.6967E+02  5.3859E+01  6.2193E+01
0000031   3.0786E+02  1.7624E+01 -1.3021E+02
0000032   2.5343E+02  1.4945E+02  1.5374E+02
0000033   3.3053E+02 -1.0855E+02  1.0451E+02
0000034   3.9559E+02 -1.3812E+02  7.2520E+01
0000035   4.1408E+02 -1.6679E+01  1.5580E+02
0000036   2.4276E+02 -5.8939E+01  4.6703E+01
0000037   3.0580E+02  1.2362E+02  1.3608E+02
0000038   2.4104E+02 -1.3013E+02  3.7996E+01
0000039   3.5459E+02 -6.0292E+01  1.4622E+02
0000040   3.8719E+02 -1.1994E+02  1.1390E+01
0000041   4.8996E+02  4.9714E+01 -4.4500E+01
0000042   5.0177E+02 -5.5091E+00 -1.4253E+02
0000043   1.2579E+02 -2.8491E+01  2.2859E+01
0000044   3.2415E+02  5.9360E+01 -5.1877E+01
0000045   2.7445E+02  5.4478E+01  4.7848E+01
0000046   2.8274E+02  5.6898E+01  8.7170E+01
0000047   3.9722E+02  6.6973E+01 -1.1099E+02
0000048   4.2822E+02  3.4066E+01  1.1751E+02
0000049   4.3098E+02  1.0406E+02  7.8964E+01
0000050   3.6362E+02 -4.2707E+01  6.9304E+01
0000051   3.6426E+02  4.4879E+01  8.8118E+00
0000052   2.4326E+02 -6.4113E+01  5.4001E+00
0000053   2.2053E+02  1.1923E+02  2.5079E+00
0000054   1.6577E+02  6.4922E+01 -3.6534E+01
0000055   3.5472E+02 -2.4620E+01 -3.9122E+01
0000056   3.1519E+02  7.5434E+01  2.9768E+01
0000057   3.2060E+02 -1.0539E+02  9.8812E+01
0000058   2.3173E+02  8.2852E+01 -1.1184E+02
0000059   1.0462E+02  8.9984E+01  1.6015E+02
0000060   2.0745E+02 -6.3543E+01  4.3009E+01
0000061   2.4064E+02  1.7979E+02  2.0999E+01
0000062   3.2493E+02  4.7623E+01  1.7786E+01
0000063   4.0711E+02 -4.6446E+01  7.9485E+01
0000064   2.5136E+02  2.5752E+00  1.5323E+02
0000065   3.0411E+02 -4.4550E+01  1.1530E+02
0000066   3.9175E+02 -8.4992E+01  7.9097E+01
0000067   3.5415E+02  1.0001E+02  2.5441E+01
0000068   3.8460E+02 -7.1631E+01 -8.3850E+01
0000069   2.7960E+02  8.1286E+01  3.5575E+01
0000070   2.3671E+02  1.2299E+01  1.5993E+02
0000071   2.8283E+02 -9.7480E+01  8.8354E+01
0000072   2.5482E+02 -9.4802E+00 -6.9516E+01
0000073   3.4956E+02  3.8240E+01 -2.6163E+02
0000074   4.0695E+02  8.6206E+00 -2.0451E+02
0000075   2.8071E+02  6.4153E+01  6.0931E+00
0000076   2.4325E+02 -5.3088E+01  1.4923E+01
0000077   3.2662E+02 -5.2942E+01  1.4144E+02
0000078   3.8219E+02 -1.8965E+02  4.6846E+01
0000079   3.5320E+02  7.8302E+00  1.8215E+02
0000080   3.1716E+02 -1.2285E+01 -2.3644E+02
0000081   2.4800E+02  4.9824E+01 -2.2040E+01
0000082   4.7275E+02 -8.3116E+01  3.6283E+01
0000083   3.8931E+02  3.6986E+01  1.5268E+02
0000084   2.2948E+02 -9.1619E+01 -9.1795E+01
0000085   3.5939E+02 -9.5512E+00  1.7552E+02
0000086   2.2473E+02 -2.4727E+02  1.0879E+02
0000087   2.2478E+02 -1.0025E+02 -1.1743E+01
0000088   3.3323E+02  1.0524E+02 -1.5307E-01
0000089   2.3857E+02  1.6122E+00 -1.0759E+02
0000090   4.5951E+02  1.2595E+01 -5.8252E+01
0000091   3.0009E+02  2.9963E+01 -1.8070E+01
0000092   3.4465E+02 -9.8064E-01  1.1549E+02
0000093   2.4869E+02  1.8399E+02  1.1447E+01
0000094   3.5461E+02 -1.1122E+02 -1.0508E+01
0000095   4.0607E+02  2.0637E+02  4.0567E+01
0000096   2.2386E+02  1.0504E+02  1.3178E+01
0000097   4.4038E+02 -1.2827E+02 -1.1821E+02
0000098   5.0301E+02  1.0342E+02 -2.4398E+01
0000099   2.4988E+02  6.4973E+01 -1.0083E+01
0000100   4.2171E+01 -7.7560E+00  2.6716E+01
0000101   2.5333E+02  1.5759E+02 -6.2481E+00
0000102   3.7700E+02  1.0856E+02 -1.7196E+02
0000103   3.2184E+02 -2.1448E+02  8.2116E+01
0000104   2.2815E+02  1.4663E+02 -3.2823E+00
0000105   4.5801E+02  5.0930E+01 -6.0152E+01
0000106   4.2234E+02  4.0434E+01  8.6780E+00
0000107   4.1509E+02 -1.9501E+01  4.5388E+01
